week1_pop,comp1_score,comp2_score,rank1,rank2,rank3,rank4,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,director_score,act_score,pre_score,viewer_num,like_see,screen1
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,7.8900 ,9.0000 ,22.0000 ,20.0000 
4,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,7.7100 ,7.0000 ,176.0000 ,5.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.0000 
4,0.0000 ,26.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.2500 ,28.0000 ,194.0000 ,8.0000 
4,0.0000 ,41499.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,4.0000 ,3.0000 ,44.0000 ,20.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.9500 ,21.0000 ,124.0000 ,18.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.9500 ,22.0000 ,99.0000 ,20.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.4700 ,34.0000 ,241.0000 ,20.0000 
4,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.8000 ,5.0000 ,112.0000 ,3.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,33.0000 ,8.1100 ,9.0000 ,147.0000 ,20.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,7.2900 ,31.0000 ,135.0000 ,4.0000 
4,0.0000 ,41499.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,10.0000 ,1.0000 ,1.0000 ,20.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.3300 ,3.0000 ,57.0000 ,20.0000 
4,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,10.0000 ,6.0000 ,140.0000 ,1.0000 
4,0.0000 ,41499.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.5700 ,14.0000 ,69.0000 ,21.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.5000 ,2.0000 ,6.0000 ,5.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,3.2500 ,20.0000 ,136.0000 ,5.0000 
4,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,20.0000 ,0.0000 ,9.6700 ,3.0000 ,123.0000 ,5.0000 
4,0.0000 ,2.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,8.3800 ,37.0000 ,119.0000 ,3.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,2.5500 ,11.0000 ,47.0000 ,20.0000 
4,0.0000 ,41499.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,4.8300 ,6.0000 ,28.0000 ,19.0000 
4,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,3.0000 ,7.0000 
4,0.0000 ,41499.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,4.0000 ,20.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.3800 ,16.0000 ,81.0000 ,20.0000 
4,0.0000 ,41499.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,4.5000 ,2.0000 ,12.0000 ,20.0000 
4,0.0000 ,275.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.7200 ,39.0000 ,68.0000 ,5.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.0000 ,20.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,7.8400 ,121.0000 ,1179.0000 ,19.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.6000 ,16.0000 ,93.0000 ,10.0000 
4,0.0000 ,765833.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,72.0000 ,9.4000 ,58.0000 ,637.0000 ,2.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.3600 ,14.0000 ,86.0000 ,21.0000 
4,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,10.0000 ,14.0000 ,160.0000 ,5.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.8300 ,23.0000 ,218.0000 ,21.0000 
4,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.7000 ,20.0000 ,214.0000 ,4.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.4900 ,41.0000 ,309.0000 ,21.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,7.3000 ,20.0000 ,94.0000 ,20.0000 
4,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,65.0000 ,10.0000 ,19.0000 ,90.0000 ,4.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,10.0000 ,1.0000 ,30.0000 ,21.0000 
4,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.0000 ,20.0000 ,181.0000 ,10.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.7500 ,4.0000 ,32.0000 ,20.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.0000 ,1.0000 ,73.0000 ,5.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.7700 ,22.0000 ,98.0000 ,3.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.0000 ,9.0000 ,55.0000 ,5.0000 
4,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,24.0000 ,9.0500 ,22.0000 ,143.0000 ,3.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,3.0800 ,2452.0000 ,8929.0000 ,4.0000 
4,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.6300 ,19.0000 ,65.0000 ,3.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,10.0000 ,3.0000 ,68.0000 ,1.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,6.0000 ,2.0000 ,50.0000 ,1.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.5400 ,13.0000 ,119.0000 ,3.0000 
4,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,2.0000 ,9.0000 ,1.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.8000 ,5.0000 ,39.0000 ,3.0000 
4,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.3600 ,14.0000 ,104.0000 ,3.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,4.9500 ,64.0000 ,245.0000 ,1.0000 
4,0.0000 ,5057.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,7.5100 ,69.0000 ,598.0000 ,1.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,4.3300 ,3.0000 ,50.0000 ,2.0000 
4,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.0500 ,19.0000 ,57.0000 ,5.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.8800 ,8.0000 ,58.0000 ,1.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.8000 ,5.0000 ,65.0000 ,1.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.2000 ,5.0000 ,17.0000 ,5.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.3300 ,3.0000 ,55.0000 ,1.0000 
4,0.0000 ,633483.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,13.0000 ,2.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,132.0000 ,4.2900 ,7.0000 ,37.0000 ,5.0000 
4,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.3800 ,55.0000 ,202.0000 ,6.0000 
4,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,3.1000 ,67.0000 ,173.0000 ,3.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,3.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.9600 ,28.0000 ,88.0000 ,1.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.0000 ,4.0000 ,32.0000 ,2.0000 
4,0.0000 ,6432.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,19.0000 ,7.0400 ,25.0000 ,205.0000 ,7.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,7.2000 ,10.0000 ,31.0000 ,1.0000 
4,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.4600 ,28.0000 ,146.0000 ,3.0000 
